time,stock_name,bias_index,into,inth,intl,intc,v,STX,ImpulseHisto,psi,smooth_velocity,macd,b5,rel_vol
2024-03-12,AAPL,-0.0126608664919462,365.2007861356131,372.4269054341342,365.0547117651821,370.53759765625,1793700,up,-0.8446745712020771,43.508578245784754,0.13755304301412066,10.70229982498148,10.945876109340247,0.9275558074498188
2024-03-13,AAPL,-0.0668013784234732,369.5831943246588,371.21928670820887,367.839960923076,368.8235778808594,1635800,up,-1.0155012696366903,45.990645629951985,0.12201079484807985,10.344122758861431,10.70229982498148,0.8423977695358728
2024-03-14,AAPL,-0.1545457765563438,371.02447836594575,371.5211311535663,366.7199659791936,368.3268432617187,1706700,up,-1.2123205750738926,51.67602676205162,0.10318795314659761,9.476647850783479,9.476647850783479,0.8844920817047423
2024-03-15,AAPL,-0.1758599832923705,359.1530435342403,365.3371156774552,357.2832025672407,364.8112182617187,3865400,up,-1.8055509535009335,54.013770568519035,0.05661203125374282,7.790042875948416,7.790042875948416,1.986665789506145
2024-03-18,AAPL,-0.1881848413717658,368.86252811664326,369.03781735447023,362.45445525722926,362.9316711425781,2164400,up,-2.154279230077975,63.24365397333757,0.009960724717683727,5.997044548095175,5.997044548095175,1.1191614252296338
2024-03-19,AAPL,-0.1823132882856466,363.7301725392581,368.44369297916495,361.3344641138752,368.2002258300781,2062800,up,-2.273201396668597,60.05680069873269,0.026993010943048564,3.811325793496792,3.811325793496792,1.0605720960746288
2024-03-20,AAPL,-0.1191511314821539,368.1515691493034,371.3068941041093,365.3955339123768,370.49859619140625,2877600,up,-2.050447345276318,59.313934172004224,0.051777882201820946,1.970905953676322,1.970905953676322,1.4649120574235752
2024-03-21,AAPL,-0.1294735023810404,354.47845822639886,359.38676479082227,333.33577709346696,336.013916015625,9574800,down,-4.106317077500144,40.0335199302741,-0.2446316648256557,0.24086370465909113,0.24086370465909113,4.5093362871869065
2024-03-22,AAPL,-0.1617381480081114,341.1754172408939,341.3117731280045,327.01538738250457,328.6806945800781,5899600,down,-6.321852161388634,27.519308447474966,-0.4738716404334523,-2.868915920701454,-2.868915920701454,2.66957715555821
2024-03-25,AAPL,-0.1345362401608113,327.22963766442405,327.22963766442405,321.074780229721,325.09686279296875,5320000,down,-8.357151177032165,22.772390971445404,-0.6359250250267805,-6.963573006148522,-6.963573006148522,2.3326969572335967
2024-03-26,AAPL,-0.159130663479717,326.3823650725437,329.0117926876874,325.60325229315345,327.5997009277344,3006500,down,-9.505658640796817,24.42045767641551,-0.699586968484109,-11.120624844223073,-11.120624844223073,1.3113737299542796
2024-03-27,AAPL,-0.1220383838881572,329.05075643429365,333.41366912740887,329.05075643429365,332.0307922363281,3295200,down,-9.843923292581925,31.214684333292713,-0.685612715190265,-14.77960420597833,-14.77960420597833,1.4224367906593662
2024-03-28,AAPL,-0.1462159208690349,332.4982611471487,337.91296868480777,331.933400663803,337.5526123046875,3614900,down,-9.40927289225305,34.134719262180894,-0.6133091219895906,-17.69065169857788,-17.69065169857788,1.537899311818881
2024-04-01,AAPL,-0.0707039411056509,335.84835356269855,335.9847094495796,329.2358063317243,330.30706787109375,2320200,down,-7.52619102071615,34.634286533374066,-0.6273264545382489,-19.378316303972895,-19.378316303972895,0.9849443851547716
2024-04-02,AAPL,-0.0269780939593265,327.87241103692793,330.02465269150883,324.29829958328804,327.6678771972656,2453300,down,-5.703017493415031,36.607959492204294,-0.6410351837481233,-20.713502608764713,-20.713502608764713,1.0419170628411936
2024-04-03,AAPL,-0.0628074481209151,327.4535570978897,328.3787441235673,323.217252612182,323.5970458984375,1975700,down,-3.91022896608756,36.68079950143855,-0.6692205218048295,-21.629338444503333,-21.629338444503333,0.841415871615193
2024-04-04,AAPL,0.0099997691626272,325.3889958109551,329.15786281495855,321.5422323900709,321.8343811035156,2273000,down,-3.991220186978113,42.355153293374855,-0.6831637947254391,-22.395124041416693,-22.395124041416693,0.9632727371354566
2024-04-05,AAPL,0.0415908307249425,322.8667210061075,325.0968888723557,321.6980665619303,324.2983093261719,3694700,down,-4.218190299718174,47.985440657244915,-0.6472917498383696,-23.01552423339274,-23.01552423339274,1.546834154191905
2024-04-08,AAPL,0.0146525723127983,325.30134595629346,326.24599974136396,323.0127486708016,323.1296081542969,2431900,down,-4.455671858119122,55.54824544795264,-0.618641554653457,-23.25823962212496,-23.01552423339274,1.0164061043714783
2024-04-09,AAPL,-0.0002193802676188,324.931275416449,326.1193963812457,321.2013714916186,325.71038818359375,2416600,down,-4.61550174259177,57.657641054628115,-0.5560361580929527,-23.400720869181384,-23.25823962212496,1.001540895907881
2024-04-10,AAPL,-0.0118991213410465,321.00792810092776,322.15174958081633,316.40325452010546,317.146240234375,2156700,down,-5.187733891958146,54.31342157279119,-0.5860027206401623,-23.075264581995953,-23.400720869181384,0.8903322966007445
